,Any calendari,Data,Ajuntament o nucli municipal ,Codi municipal,Codi municipi INE,Pedania,Festiu,lat,lng
31216,2019,05/10/2019,Savallà del Comtat,43143000,43143,0,Festa local,,
31217,2020,20/01/2020,Soses,25210000,25210,0,Festa local,,
31218,2021,20/01/2021,Soses,25210000,25210,0,Festa local,,
31219,2022,20/01/2022,Soses,25210000,25210,0,Festa local,,
31220,2021,01/10/2021,Sudanell,25211000,25211,0,Festa local,,
31221,2020,02/10/2020,Sudanell,25211000,25211,0,Festa local,,
31222,2023,02/10/2023,Sudanell,25211000,25211,0,Festa local,,
31223,2019,17/05/2019,Segura,43143001,43143,1,Festa local,,
31224,2019,18/05/2019,Segura,43143001,43143,1,Festa local,,
31225,2022,03/10/2022,Sudanell,25211000,25211,0,Festa local,,
31226,2021,04/10/2021,Sudanell,25211000,25211,0,Festa local,,
31227,2019,10/07/2019,"Secuita, la",43144000,43144,0,Festa local,,
31228,2020,05/10/2020,Sudanell,25211000,25211,0,Festa local,,
31229,2023,29/09/2023,Sudanell,25211000,25211,0,Festa local,,
31230,2022,30/09/2022,Sudanell,25211000,25211,0,Festa local,,
31231,2019,16/08/2019,"Secuita, la",43144000,43144,0,Festa local,,
31232,2020,08/09/2020,Sunyer,25212000,25212,0,Festa local,,
31233,2021,13/12/2021,Sunyer,25212000,25212,0,Festa local,,
31234,2019,16/08/2019,"Argilaga, l'",43144001,43144,1,Festa local,,
31235,2022,13/12/2022,Sunyer,25212000,25212,0,Festa local,,
31236,2023,13/12/2023,Sunyer,25212000,25212,0,Festa local,,
31237,2019,25/01/2019,"Argilaga, l'",43144001,43144,1,Festa local,,
31238,2020,19/03/2020,Sunyer,25212000,25212,0,Festa local,,
31239,2021,26/04/2021,Sunyer,25212000,25212,0,Festa local,,
31240,2022,26/04/2022,Sunyer,25212000,25212,0,Festa local,,
31241,2023,26/04/2023,Sunyer,25212000,25212,0,Festa local,,
31242,2020,07/12/2020,Talarn,25215000,25215,0,Festa local,,
31243,2019,21/01/2019,"Gunyoles, les",43144002,43144,2,Festa local,,
31244,2023,07/12/2023,Talarn,25215000,25215,0,Festa local,,
31245,2021,11/01/2021,Talarn,25215000,25215,0,Festa local,,
31246,2019,25/07/2019,"Gunyoles, les",43144002,43144,2,Festa local,,
31247,2020,11/11/2020,Talarn,25215000,25215,0,Festa local,,
31248,2021,11/11/2021,Talarn,25215000,25215,0,Festa local,,
31249,2022,11/11/2022,Talarn,25215000,25215,0,Festa local,,
31250,2019,05/01/2019,Vistabella,43144003,43144,3,Festa local,,
31251,2023,15/05/2023,Talarn,25215000,25215,0,Festa local,,
31252,2022,16/05/2022,Talarn,25215000,25215,0,Festa local,,
31253,2019,24/08/2019,Vistabella,43144003,43144,3,Festa local,,
31254,2020,01/06/2020,Talavera,25216000,25216,0,Festa local,,
31255,2022,27/05/2022,Talavera,25216000,25216,0,Festa local,,
31256,2023,27/05/2023,Talavera,25216000,25216,0,Festa local,,
31257,2021,28/05/2021,Talavera,25216000,25216,0,Festa local,,
31258,2020,29/05/2020,Talavera,25216000,25216,0,Festa local,,
31259,2019,02/12/2019,"Selva del Camp, la",43145000,43145,0,Festa local,,
31260,2019,03/06/2019,"Selva del Camp, la",43145000,43145,0,Festa local,,
31261,2022,30/05/2022,Talavera,25216000,25216,0,Festa local,,
31262,2023,30/05/2023,Talavera,25216000,25216,0,Festa local,,
31263,2021,31/05/2021,Talavera,25216000,25216,0,Festa local,,
31264,2021,14/05/2021,Bellmunt,25216001,25216,1,Festa local,,
31265,2020,15/05/2020,Bellmunt,25216001,25216,1,Festa local,,
31266,2021,17/05/2021,Bellmunt,25216001,25216,1,Festa local,,
31267,2020,18/05/2020,Bellmunt,25216001,25216,1,Festa local,,
31268,2023,27/05/2023,Bellmunt,25216001,25216,1,Festa local,,
31269,2023,30/05/2023,Bellmunt,25216001,25216,1,Festa local,,
31270,2021,07/05/2021,Civit,25216002,25216,2,Festa local,,
31271,2019,09/09/2019,Solivella,43147000,43147,0,Festa local,,
31272,2020,08/05/2020,Civit,25216002,25216,2,Festa local,,
31273,2021,10/05/2021,Civit,25216002,25216,2,Festa local,,
31274,2020,11/05/2020,Civit,25216002,25216,2,Festa local,,
31275,2023,27/05/2023,Civit,25216002,25216,2,Festa local,,
31276,2023,30/05/2023,Civit,25216002,25216,2,Festa local,,
31277,2020,23/07/2020,Pallerols,25216003,25216,3,Festa local,,
31278,2019,16/08/2019,Solivella,43147000,43147,0,Festa local,,
31279,2019,19/08/2019,Tarragona,43148000,43148,0,Festa local,,
31280,2021,23/07/2021,Pallerols,25216003,25216,3,Festa local,,
31281,2020,24/07/2020,Pallerols,25216003,25216,3,Festa local,,
31282,2021,26/07/2021,Pallerols,25216003,25216,3,Festa local,,
31283,2019,23/09/2019,Tarragona,43148000,43148,0,Festa local,,
31284,2023,27/05/2023,Pallerols,25216003,25216,3,Festa local,,
31285,2023,30/05/2023,Pallerols,25216003,25216,3,Festa local,,
31286,2021,14/09/2021,Pavia,25216004,25216,4,Festa local,,
31287,2023,27/05/2023,Pavia,25216004,25216,4,Festa local,,
31288,2023,30/05/2023,Pavia,25216004,25216,4,Festa local,,
31289,2019,27/09/2019,Tivenys,43149000,43149,0,Festa local,,
31290,2023,08/09/2023,Tàrrega,25217000,25217,0,Festa local,,
31291,2022,09/09/2022,Tàrrega,25217000,25217,0,Festa local,,
31292,2019,30/09/2019,Tivenys,43149000,43149,0,Festa local,,
31293,2020,10/09/2020,Tàrrega,25217000,25217,0,Festa local,,
31294,2019,25/07/2019,Tivissa,43150000,43150,0,Festa local,,
31295,2021,10/09/2021,Tàrrega,25217000,25217,0,Festa local,,
31296,2019,26/07/2019,Tivissa,43150000,43150,0,Festa local,,
31297,2023,12/05/2023,Tàrrega,25217000,25217,0,Festa local,,
31298,2022,13/05/2022,Tàrrega,25217000,25217,0,Festa local,,
31299,2020,14/05/2020,Tàrrega,25217000,25217,0,Festa local,,
31300,2019,05/02/2019,Darmós,43150001,43150,1,Festa local,,
31301,2021,14/05/2021,Tàrrega,25217000,25217,0,Festa local,,
31302,2019,16/08/2019,Darmós,43150001,43150,1,Festa local,,
31303,2023,02/09/2023,"Talladell, el",25217001,25217,1,Festa local,,
31304,2022,03/09/2022,"Talladell, el",25217001,25217,1,Festa local,,
31305,2019,17/01/2019,Llaberia,43150002,43150,2,Festa local,,
31306,2020,05/09/2020,"Talladell, el",25217001,25217,1,Festa local,,
31307,2023,16/09/2023,"Talladell, el",25217001,25217,1,Festa local,,
31308,2019,29/08/2019,Llaberia,43150002,43150,2,Festa local,,
31309,2022,17/09/2022,"Talladell, el",25217001,25217,1,Festa local,,
31310,2020,19/09/2020,"Talladell, el",25217001,25217,1,Festa local,,
31311,2019,02/01/2019,"Serra d'Almos, la",43150003,43150,3,Festa local,,
31312,2023,04/08/2023,Claravalls,25217002,25217,2,Festa local,,
31313,2022,05/08/2022,Claravalls,25217002,25217,2,Festa local,,
31314,2023,05/08/2023,Claravalls,25217002,25217,2,Festa local,,
31315,2022,06/08/2022,Claravalls,25217002,25217,2,Festa local,,
31316,2020,07/08/2020,Claravalls,25217002,25217,2,Festa local,,
31317,2019,03/08/2019,"Torre de Fontaubella, la",43151000,43151,0,Festa local,,
31318,2021,07/08/2021,Claravalls,25217002,25217,2,Festa local,,
31319,2023,12/05/2023,Altet,25217003,25217,3,Festa local,,
31320,2019,31/12/2019,"Torre de Fontaubella, la",43151000,43151,0,Festa local,,
31321,2022,13/05/2022,Altet,25217003,25217,3,Festa local,,
31322,2020,14/05/2020,Altet,25217003,25217,3,Festa local,,
31323,2023,26/08/2023,Altet,25217003,25217,3,Festa local,,
31324,2022,27/08/2022,Altet,25217003,25217,3,Festa local,,
31325,2021,28/08/2021,Altet,25217003,25217,3,Festa local,,
31326,2019,18/01/2019,"Torre de l'Espanyol, la",43152000,43152,0,Festa local,,
31327,2020,29/08/2020,Altet,25217003,25217,3,Festa local,,
31328,2023,08/07/2023,Riudovelles,25217004,25217,4,Festa local,,
31329,2019,26/07/2019,"Torre de l'Espanyol, la",43152000,43152,0,Festa local,,
31330,2019,04/09/2019,Torredembarra,43153000,43153,0,Festa local,,
31331,2022,09/07/2022,Riudovelles,25217004,25217,4,Festa local,,
31332,2020,14/05/2020,Riudovelles,25217004,25217,4,Festa local,,
31333,2023,26/08/2023,Riudovelles,25217004,25217,4,Festa local,,
31334,2019,15/07/2019,Torredembarra,43153000,43153,0,Festa local,,
31335,2022,27/08/2022,Riudovelles,25217004,25217,4,Festa local,,
31336,2021,28/08/2021,Riudovelles,25217004,25217,4,Festa local,,
31337,2020,29/08/2020,Riudovelles,25217004,25217,4,Festa local,,
31338,2020,12/09/2020,Santa Maria de Montmagastrell,25217005,25217,5,Festa local,,
31339,2022,12/09/2022,Santa Maria de Montmagastrell,25217005,25217,5,Festa local,,
31340,2019,13/05/2019,Torroja del Priorat,43154000,43154,0,Festa local,,
31341,2023,12/09/2023,Santa Maria de Montmagastrell,25217005,25217,5,Festa local,,
31342,2021,13/09/2021,Santa Maria de Montmagastrell,25217005,25217,5,Festa local,,
31343,2023,19/08/2023,Santa Maria de Montmagastrell,25217005,25217,5,Festa local,,
31344,2019,30/09/2019,Torroja del Priorat,43154000,43154,0,Festa local,,
31345,2022,20/08/2022,Santa Maria de Montmagastrell,25217005,25217,5,Festa local,,
31346,2019,02/09/2019,Tortosa,43155000,43155,0,Festa local,,
31347,2021,21/08/2021,Santa Maria de Montmagastrell,25217005,25217,5,Festa local,,
31348,2023,08/09/2023,"Figuerosa, la",25217006,25217,6,Festa local,,
31349,2019,10/06/2019,Tortosa,43155000,43155,0,Festa local,,
31350,2022,09/09/2022,"Figuerosa, la",25217006,25217,6,Festa local,,
31351,2022,13/08/2022,"Figuerosa, la",25217006,25217,6,Festa local,,
31352,2019,10/06/2019,Bítem,43155001,43155,1,Festa local,,
31353,2019,13/09/2019,Bítem,43155001,43155,1,Festa local,,
31354,2021,14/08/2021,"Figuerosa, la",25217006,25217,6,Festa local,,
31355,2023,14/08/2023,"Figuerosa, la",25217006,25217,6,Festa local,,
31356,2020,15/05/2020,Tarrés,25218000,25218,0,Festa local,,
31357,2021,15/05/2021,Tarrés,25218000,25218,0,Festa local,,
31358,2023,15/05/2023,Tarrés,25218000,25218,0,Festa local,,
31359,2019,10/06/2019,Campredó,43155002,43155,2,Festa local,,
31360,2021,16/08/2021,Tarrés,25218000,25218,0,Festa local,,
31361,2022,16/08/2022,Tarrés,25218000,25218,0,Festa local,,
31362,2019,25/07/2019,Campredó,43155002,43155,2,Festa local,,
31363,2023,16/08/2023,Tarrés,25218000,25218,0,Festa local,,
31364,2019,04/10/2019,Jesús,43155003,43155,3,Festa local,,
31365,2020,17/08/2020,Tarrés,25218000,25218,0,Festa local,,
31366,2022,17/08/2022,Tarrés,25218000,25218,0,Festa local,,
31367,2020,06/08/2020,Tarroja de Segarra,25219000,25219,0,Festa local,,
31368,2021,06/08/2021,Tarroja de Segarra,25219000,25219,0,Festa local,,
31369,2019,10/06/2019,Jesús,43155003,43155,3,Festa local,,
31370,2022,06/08/2022,Tarroja de Segarra,25219000,25219,0,Festa local,,
31371,2023,07/08/2023,Tarroja de Segarra,25219000,25219,0,Festa local,,
31372,2020,23/04/2020,Tarroja de Segarra,25219000,25219,0,Festa local,,
31373,2019,10/06/2019,"Reguers, els",43155004,43155,4,Festa local,,
31374,2021,23/04/2021,Tarroja de Segarra,25219000,25219,0,Festa local,,
31375,2022,23/04/2022,Tarroja de Segarra,25219000,25219,0,Festa local,,
31376,2019,29/08/2019,"Reguers, els",43155004,43155,4,Festa local,,
31377,2019,02/09/2019,Vinallop,43155005,43155,5,Festa local,,
31378,2023,27/04/2023,Tarroja de Segarra,25219000,25219,0,Festa local,,
31379,2021,10/09/2021,Térmens,25220000,25220,0,Festa local,,
31380,2019,10/06/2019,Vinallop,43155005,43155,5,Festa local,,
31381,2022,12/09/2022,Térmens,25220000,25220,0,Festa local,,
31382,2023,12/09/2023,Térmens,25220000,25220,0,Festa local,,
31383,2019,12/09/2019,Ulldecona,43156000,43156,0,Festa local,,
31384,2020,14/09/2020,Térmens,25220000,25220,0,Festa local,,
31385,2019,18/10/2019,Ulldecona,43156000,43156,0,Festa local,,
31386,2020,20/01/2020,Térmens,25220000,25220,0,Festa local,,
31387,2021,20/01/2021,Térmens,25220000,25220,0,Festa local,,
31388,2022,20/01/2022,Térmens,25220000,25220,0,Festa local,,
31389,2019,09/09/2019,Ulldemolins,43157000,43157,0,Festa local,,
31390,2019,10/12/2019,Ulldemolins,43157000,43157,0,Festa local,,
31391,2023,20/01/2023,Térmens,25220000,25220,0,Festa local,,
31392,2022,01/08/2022,Tírvia,25221000,25221,0,Festa local,,
31393,2023,01/08/2023,Tírvia,25221000,25221,0,Festa local,,
31394,2021,02/08/2021,Tírvia,25221000,25221,0,Festa local,,
31395,2020,03/08/2020,Tírvia,25221000,25221,0,Festa local,,
31396,2020,17/01/2020,Tírvia,25221000,25221,0,Festa local,,
31397,2022,17/01/2022,Tírvia,25221000,25221,0,Festa local,,
31398,2023,17/01/2023,Tírvia,25221000,25221,0,Festa local,,
31399,2019,23/08/2019,Vallclara,43158000,43158,0,Festa local,,
31400,2021,18/01/2021,Tírvia,25221000,25221,0,Festa local,,
31401,2022,01/08/2022,Terveu,25221001,25221,1,Festa local,,
31402,2019,26/08/2019,Vallclara,43158000,43158,0,Festa local,,
31403,2023,01/08/2023,Terveu,25221001,25221,1,Festa local,,
31404,2021,02/08/2021,Terveu,25221001,25221,1,Festa local,,
31405,2020,03/08/2020,Terveu,25221001,25221,1,Festa local,,
31406,2019,04/12/2019,Vallfogona de Riucorb,43159000,43159,0,Festa local,,
31407,2020,17/01/2020,Terveu,25221001,25221,1,Festa local,,
31408,2022,17/01/2022,Terveu,25221001,25221,1,Festa local,,
31409,2023,17/01/2023,Terveu,25221001,25221,1,Festa local,,
31410,2019,10/07/2019,Vallfogona de Riucorb,43159000,43159,0,Festa local,,
31411,2021,18/01/2021,Terveu,25221001,25221,1,Festa local,,
31412,2022,01/03/2022,Tiurana,25222000,25222,0,Festa local,,
31413,2022,08/09/2022,Tiurana,25222000,25222,0,Festa local,,
31414,2023,08/09/2023,Tiurana,25222000,25222,0,Festa local,,
31415,2020,14/09/2020,Tiurana,25222000,25222,0,Festa local,,
31416,2021,14/09/2021,Tiurana,25222000,25222,0,Festa local,,
31417,2021,16/02/2021,Tiurana,25222000,25222,0,Festa local,,
31418,2023,21/02/2023,Tiurana,25222000,25222,0,Festa local,,
31419,2019,18/04/2019,Vallmoll,43160000,43160,0,Festa local,,
31420,2019,27/12/2019,Vallmoll,43160000,43160,0,Festa local,,
31421,2019,02/02/2019,Valls,43161000,43161,0,Festa local,,
31422,2020,25/02/2020,Tiurana,25222000,25222,0,Festa local,,
31423,2023,08/09/2023,Miralpeix,25222001,25222,1,Festa local,,
31424,2020,14/09/2020,Miralpeix,25222001,25222,1,Festa local,,
31425,2021,14/09/2021,Miralpeix,25222001,25222,1,Festa local,,
31426,2021,16/02/2021,Miralpeix,25222001,25222,1,Festa local,,
31427,2019,25/06/2019,Valls,43161000,43161,0,Festa local,,
31428,2023,21/02/2023,Miralpeix,25222001,25222,1,Festa local,,
31429,2020,25/02/2020,Miralpeix,25222001,25222,1,Festa local,,
31430,2020,01/06/2020,Torà,25223000,25223,0,Festa local,,
31431,2020,01/09/2020,Torà,25223000,25223,0,Festa local,,
31432,2021,01/09/2021,Torà,25223000,25223,0,Festa local,,
31433,2019,06/08/2019,Fontscaldes,43161001,43161,1,Festa local,,
31434,2022,01/09/2022,Torà,25223000,25223,0,Festa local,,
31435,2019,29/10/2019,Fontscaldes,43161001,43161,1,Festa local,,
31436,2023,01/09/2023,Torà,25223000,25223,0,Festa local,,
31437,2019,05/08/2019,Picamoixons,43161002,43161,2,Festa local,,
31438,2022,02/09/2022,Torà,25223000,25223,0,Festa local,,
31439,2021,24/05/2021,Torà,25223000,25223,0,Festa local,,
31440,2019,18/03/2019,Picamoixons,43161002,43161,2,Festa local,,
31441,2023,29/05/2023,Torà,25223000,25223,0,Festa local,,
31442,2021,03/05/2021,"Torms, els",25224000,25224,0,Festa local,,
31443,2020,06/05/2020,"Torms, els",25224000,25224,0,Festa local,,
31444,2023,08/05/2023,"Torms, els",25224000,25224,0,Festa local,,
31445,2022,09/05/2022,"Torms, els",25224000,25224,0,Festa local,,
31446,2022,17/01/2022,"Torms, els",25224000,25224,0,Festa local,,
31447,2023,17/01/2023,"Torms, els",25224000,25224,0,Festa local,,
31448,2019,25/07/2019,"Almadrava, l'",43162001,43162,1,Festa local,,
31449,2020,19/03/2020,"Torms, els",25224000,25224,0,Festa local,,
31450,2021,19/03/2021,"Torms, els",25224000,25224,0,Festa local,,
31451,2019,26/07/2019,"Almadrava, l'",43162001,43162,1,Festa local,,
31452,2022,03/10/2022,Tornabous,25225000,25225,0,Festa local,,
31453,2019,16/08/2019,"Hospitalet de l'Infant, l'",43162002,43162,2,Festa local,,
31454,2021,04/10/2021,Tornabous,25225000,25225,0,Festa local,,
31455,2020,05/10/2020,Tornabous,25225000,25225,0,Festa local,,
31456,2019,28/06/2019,"Hospitalet de l'Infant, l'",43162002,43162,2,Festa local,,
31457,2023,09/10/2023,Tornabous,25225000,25225,0,Festa local,,
31458,2022,13/05/2022,Tornabous,25225000,25225,0,Festa local,,
31459,2021,14/05/2021,Tornabous,25225000,25225,0,Festa local,,
31460,2020,15/05/2020,Tornabous,25225000,25225,0,Festa local,,
31461,2019,03/08/2019,Masboquera,43162003,43162,3,Festa local,,
31462,2023,15/05/2023,Tornabous,25225000,25225,0,Festa local,,
31463,2023,12/06/2023,"Guàrdia d'Urgell, la",25225001,25225,1,Festa local,,
31464,2019,16/11/2019,Masboquera,43162003,43162,3,Festa local,,
31465,2022,13/06/2022,"Guàrdia d'Urgell, la",25225001,25225,1,Festa local,,
31466,2021,14/06/2021,"Guàrdia d'Urgell, la",25225001,25225,1,Festa local,,
31467,2020,15/06/2020,"Guàrdia d'Urgell, la",25225001,25225,1,Festa local,,
31468,2020,20/01/2020,"Guàrdia d'Urgell, la",25225001,25225,1,Festa local,,
31469,2021,20/01/2021,"Guàrdia d'Urgell, la",25225001,25225,1,Festa local,,
31470,2022,20/01/2022,"Guàrdia d'Urgell, la",25225001,25225,1,Festa local,,
31471,2023,20/01/2023,"Guàrdia d'Urgell, la",25225001,25225,1,Festa local,,
31472,2019,25/07/2019,Masriudoms,43162004,43162,4,Festa local,,
31473,2022,03/06/2022,"Tarròs, el",25225002,25225,2,Festa local,,
31474,2023,05/06/2023,"Tarròs, el",25225002,25225,2,Festa local,,
31475,2019,26/07/2019,Masriudoms,43162004,43162,4,Festa local,,
31476,2021,07/06/2021,"Tarròs, el",25225002,25225,2,Festa local,,
31477,2020,08/06/2020,"Tarròs, el",25225002,25225,2,Festa local,,
31478,2022,18/11/2022,"Tarròs, el",25225002,25225,2,Festa local,,
31479,2021,19/11/2021,"Tarròs, el",25225002,25225,2,Festa local,,
31480,2019,25/07/2019,Vandellòs,43162005,43162,5,Festa local,,
31481,2020,20/11/2020,"Tarròs, el",25225002,25225,2,Festa local,,
31482,2023,20/11/2023,"Tarròs, el",25225002,25225,2,Festa local,,
31483,2023,04/08/2023,Torrebesses,25226000,25226,0,Festa local,,
31484,2019,27/09/2019,Vandellòs,43162005,43162,5,Festa local,,
31485,2022,05/08/2022,Torrebesses,25226000,25226,0,Festa local,,
31486,2020,06/08/2020,Torrebesses,25226000,25226,0,Festa local,,
31487,2021,06/08/2021,Torrebesses,25226000,25226,0,Festa local,,
31488,2020,20/01/2020,Torrebesses,25226000,25226,0,Festa local,,
31489,2021,20/01/2021,Torrebesses,25226000,25226,0,Festa local,,
31490,2022,20/01/2022,Torrebesses,25226000,25226,0,Festa local,,
31491,2023,20/01/2023,Torrebesses,25226000,25226,0,Festa local,,
31492,2019,21/01/2019,Vespella de Gaià,43164000,43164,0,Festa local,,
31493,2021,09/08/2021,"Torre de Cabdella, la",25227000,25227,0,Festa local,,
31494,2020,10/08/2020,"Torre de Cabdella, la",25227000,25227,0,Festa local,,
31495,2023,14/08/2023,"Torre de Cabdella, la",25227000,25227,0,Festa local,,
31496,2019,30/09/2019,Vespella de Gaià,43164000,43164,0,Festa local,,
31497,2019,02/08/2019,Vilabella,43165000,43165,0,Festa local,,
31498,2022,16/08/2022,"Torre de Cabdella, la",25227000,25227,0,Festa local,,
31499,2019,17/08/2019,Vilabella,43165000,43165,0,Festa local,,
31500,2021,23/08/2021,"Torre de Cabdella, la",25227000,25227,0,Festa local,,
31501,2020,24/08/2020,"Torre de Cabdella, la",25227000,25227,0,Festa local,,
31502,2023,28/08/2023,"Torre de Cabdella, la",25227000,25227,0,Festa local,,
31503,2022,29/08/2022,"Torre de Cabdella, la",25227000,25227,0,Festa local,,
31504,2023,08/09/2023,Torrefarrera,25228000,25228,0,Festa local,,
31505,2022,09/09/2022,Torrefarrera,25228000,25228,0,Festa local,,
31506,2021,13/09/2021,Torrefarrera,25228000,25228,0,Festa local,,
31507,2020,14/09/2020,Torrefarrera,25228000,25228,0,Festa local,,
31508,2020,20/01/2020,Torrefarrera,25228000,25228,0,Festa local,,
31509,2019,11/11/2019,Vilallonga del Camp,43166000,43166,0,Festa local,,
31510,2023,20/01/2023,Torrefarrera,25228000,25228,0,Festa local,,
31511,2022,21/01/2022,Torrefarrera,25228000,25228,0,Festa local,,
31512,2019,29/07/2019,Vilallonga del Camp,43166000,43166,0,Festa local,,
31513,2021,22/01/2021,Torrefarrera,25228000,25228,0,Festa local,,
