Provincia;Municipio;INE;Núcleo;INE Extendido;Fecha fiesta;Nombre fiesta
Zamora;ROSINOS DE LA REQUEJADA;491815;RIONEGRITO;49181000700;2020-11-30;San Andrés
León;BOCA DE HUÉRGANO;240200;;;2021-01-28;San Tirso
Zamora;ROSINOS DE LA REQUEJADA;491815;VILLAREJO DE LA SIERRA;49181001000;2020-07-16;Virgen del Carmen
León;BOCA DE HUÉRGANO;240200;BARNIEDO DE LA REINA;24020000101;2021-01-22;San Vicente
Zamora;SALCE;491836;;;2020-05-08;San Miguel
León;BOCA DE HUÉRGANO;240200;ESPEJOS DE LA REINA (LOS);24020000401;2021-08-16;Nuestra Señora
Zamora;SALCE;491836;;;2020-12-04;Santa Bárbara
León;BOCA DE HUÉRGANO;240200;PORTILLA DE LA REINA;24020000601;2021-08-16;San Roque
Zamora;SAN AGUSTÍN DEL POZO;491854;;;2020-05-15;San Isidro
León;BOCA DE HUÉRGANO;240200;PORTILLA DE LA REINA;24020000601;2021-08-17;San Roque
Zamora;SAN AGUSTÍN DEL POZO;491854;;;2020-08-28;San Agustín
León;BOCA DE HUÉRGANO;240200;SIERO DE LA REINA;24020000701;2021-07-26;Santiago y Santa Ana
Zamora;SAN CEBRIÁN DE CASTRO;491867;FONTANILLAS DE CASTRO;49186000100;2020-12-09;La Inmaculada
León;BOCA DE HUÉRGANO;240200;SIERO DE LA REINA;24020000701;2021-07-27;Santiago y Santa Ana
Zamora;SAN CRISTÓBAL DE ENTREVIÑAS;491873;SAN CRISTÓBAL DE ENTREVIÑAS;49187000000;2020-07-10;San Cristóbal
León;BOÑAR;240210;CERECEDO;24021000501;2021-07-28;San Pantaleón
Zamora;SAN CRISTÓBAL DE ENTREVIÑAS;491873;SANTA COLOMBA DE LAS CARABIAS;49187000300;2020-06-24;San Juan
León;BOÑAR;240210;COLLE;24021000601;2021-08-27;San Ramón Nonato
Zamora;SAN ESTEBAN DEL MOLAR;491889;;;2020-02-03;Las Candelas
León;BOÑAR;240210;FELECHAS;24021000701;2021-08-10;Santa Lucía
Zamora;SAN ESTEBAN DEL MOLAR;491889;;;2020-05-18;Cristo de la Misericordia
León;BOÑAR;240210;VEGA (LA);0;2021-07-03;Ntra. Sra. del Rosario
Zamora;SAN JUSTO;491892;SAN JUSTO;49189000000;2020-09-08;Virgen de la Alcobilla
León;BOÑAR;240210;LLAMA;24021000901;2021-08-02;Santa Águeda
Zamora;SAN JUSTO;491892;BARRIO DE RÁBANO;49189000100;2020-01-28;Fiesta Local
León;BOÑAR;240210;ORONES;24021001001;2021-08-11;El Cristo
Zamora;SAN JUSTO;491892;COSO;49189000200;2020-06-13;Fiesta Local
León;BOÑAR;240210;ORONES;24021001001;2021-09-14;El Cristo
Zamora;SAN JUSTO;491892;RÁBANO DE SANABRIA;49189000300;2020-09-08;Virgen de la Alcobilla
León;BOÑAR;240210;VALDECASTILLO;24021001601;2021-08-20;Virgen de Lourdes
Zamora;SAN MARTÍN DE VALDERADUEY;491906;;;2020-09-19;Cristo del Coro
León;BOÑAR;240210;VALDECASTILLO;24021001601;2021-08-21;Virgen de Lourdes
Zamora;SAN PEDRO DE LA NAVE-ALMENDRA;491949;;;2020-05-08;Fiesta Local
León;BOÑAR;240210;VALDEHUESA;24021001701;2021-07-25;Santiago Apóstol
Zamora;SAN VICENTE DE LA CABEZA;492085;SAN VICENTE DE LA CABEZA;49208000000;2020-01-22;San Vicente
León;BOÑAR;240210;VENEROS;24021001801;2021-08-25;San Bartolo
Zamora;SAN VICENTE DE LA CABEZA;492085;SAN VICENTE DE LA CABEZA;49208000000;2020-08-10;San Lorenzo
León;BOÑAR;240210;VOZMEDIANO;24021001901;2021-07-24;Santiago
Zamora;SAN VICENTE DE LA CABEZA;492085;CAMPOGRANDE DE ALISTE;49208000200;2020-06-24;San Juan
León;BORRENES;240220;ORELLÁN;24022000301;2021-06-29;San Pedro
Zamora;SAN VICENTE DE LA CABEZA;492085;CAMPOGRANDE DE ALISTE;49208000200;2020-10-21;Virgen del Rosario
León;BORRENES;240220;SAN JUAN DE PALUEZAS;24022000401;2021-12-13;Santa Lucía
Zamora;SAN VITERO;492098;SAN CRISTÓBAL DE ALISTE;49209000200;2020-07-25;Santiago Apóstol
León;BRAZUELO;240230;;;2021-08-17;San Roque
Zamora;SAN VITERO;492098;VILLARINO DE CEBAL;49209000500;2020-08-21;San Bartolomé
León;BUSTILLO DEL PÁRAMO;240260;ANTOÑANES DEL PÁRAMO;24026000201;2021-09-20;Virgen de las Victorias
Zamora;SANTA CLARA DE AVEDILLO;491971;;;2020-05-04;Santa Cruz
León;BUSTILLO DEL PÁRAMO;240260;GRISUELA DEL PÁRAMO;24026000501;2021-08-17;Nuestra Señora
Zamora;SANTA CRISTINA DE LA POLVOROSA;492004;;;2020-07-24;Santa Cristina
León;BUSTILLO DEL PÁRAMO;240260;MILLA DEL PÁRAMO (LA);24026000701;2021-11-22;La Presentación
Zamora;SANTA EUFEMIA DEL BARCO;492026;SANTA EUFEMIA DEL BARCO;49202000000;2020-09-16;Santa Eufemia
León;CABRILLANES;240290;;;2021-08-06;San Salvador
Zamora;SANTA EUFEMIA DEL BARCO;492026;SAN PEDRO DE LAS CUEVAS;49202000200;2020-05-15;San Isidro
León;CABRILLANES;240290;;;2021-12-07;Santa Bárbara
Zamora;SANTA EUFEMIA DEL BARCO;492026;SAN PEDRO DE LAS CUEVAS;49202000200;2020-06-29;San Pedro
León;CACABELOS;240300;;;2021-04-05;lunes de Pascua
Zamora;SANTA MARÍA DE LA VEGA;492032;;;2020-05-15;San Isidro Labrador
León;CAMPONARAYA;240340;;;2021-09-20;Virgen de la Soledad
Zamora;SANTA MARÍA DE LA VEGA;492032;;;2020-09-25;El Carmen
León;CAMPONARAYA;240340;MAGAZ DE ABAJO;24034000301;2021-04-29;Santa Elena
Zamora;SANTIBÁÑEZ DE TERA;492050;SITRAMA DE TERA;49205000200;2020-05-08;La Octava
León;CAMPONARAYA;240340;NARAYOLA;24034000401;2021-02-02;Las Candelas
Zamora;SANTIBÁÑEZ DE TERA;492050;SITRAMA DE TERA;49205000200;2020-09-29;San Miguel
León;CÁRMENES;240370;;;2021-07-26;Santiago Apóstol
Zamora;SANTIBÁÑEZ DE VIDRIALES;492063;SANTIBÁÑEZ DE VIDRIALES;49206000000;2020-05-15;San Isidro
León;CARRACEDELO;240380;;;2021-06-03;Corpus Christi
Zamora;SANTIBÁÑEZ DE VIDRIALES;492063;SANTIBÁÑEZ DE VIDRIALES;49206000000;2020-06-24;San Juan
León;CARRACEDELO;240380;POSADA DEL BIERZO;24038000301;2021-09-08;La Encina
Zamora;SANTIBÁÑEZ DE VIDRIALES;492063;MORATONES;49206000200;2020-05-16;El Cristo
León;CARRACEDELO;240380;VILLAMARTIN DE LA ABADÍA;24038000500;2021-06-29;San Pedro
Zamora;SANTIBÁÑEZ DE VIDRIALES;492063;POZUELO DE VIDRIALES;49206000300;2020-08-08;La Sacramental
León;CARRIZO;240390;;;2021-02-03;San Blas
Zamora;SANTIBÁÑEZ DE VIDRIALES;492063;ROSINOS DE VIDRIALES;49206000400;2020-08-06;San Salvador
León;CARRIZO;240390;HUERGA DEL RIO;24039000200;2021-05-15;San Isidro
Zamora;SANTIBÁÑEZ DE VIDRIALES;492063;SAN PEDRO DE LA VIÑA;49206000500;2020-06-29;San Pedro
León;CARRIZO;240390;MILLA DEL RIO (LA);24039000300;2021-05-15;San Isidro
Zamora;SANTIBÁÑEZ DE VIDRIALES;492063;TARDEMÉZAR;49206000700;2020-07-18;Santa Marina
León;CARRIZO;240390;QUIÑONES DEL RIO;24039000400;2021-05-15;San Isidro
Zamora;SANTIBÁÑEZ DE VIDRIALES;492063;TARDEMÉZAR;49206000700;2020-11-11;San Martino
León;CARRIZO;240390;VILLANUEVA DE CARRIZO;24039010201;2021-05-25;Virgen del Villar
Zamora;SANTIBÁÑEZ DE VIDRIALES;492063;VILLAOBISPO;49206000800;2020-06-01;Santa Bárbara
León;CARROCERA;240400;;;2021-07-17;Ntra. Sra. del Carmen
Zamora;SANTIBÁÑEZ DE VIDRIALES;492063;VILLAOBISPO;49206000800;2020-09-29;San Miguel
León;CARROCERA;240400;CUEVAS DE VIÑAYO;24040000301;2021-08-07;
Zamora;SANTOVENIA;492079;;;2020-06-15;Corazón de Jesús
León;CARROCERA;240400;OTERO DE LAS DUEÑAS;24040000401;2021-08-27;
Zamora;TAPIOLES;492161;;;2020-09-08;Virgen de los Rayos
León;CARROCERA;240400;OTERO DE LAS DUEÑAS;24040000401;2021-08-28;
Zamora;TORREGAMONES;492217;;;2020-05-26;San Ildefonso
León;CASTROCALBÓN;240460;FELECHARES DE LA VALDERÍA;24046000301;2021-05-03;Santa Elena
Zamora;TORRES DEL CARRIZAL;492222;;;2020-06-15;Día del Señor
León;CASTROCALBÓN;240460;SAN FÉLIX DE LA VALDERÍA;24046000401;2021-06-14;San Antonio
Zamora;TRABAZOS;492238;TRABAZOS;24067000900;2020-05-08;San Miguel
León;CASTROCONTRIGO;240470;POBLADURA DE YUSO;24047000501;2021-11-30;San Andrés
Zamora;TRABAZOS;492238;TRABAZOS;24067000900;2020-06-26;San Pelayo
León;CASTROPODAME;240490;MATACHANA;24049000301;2021-09-13;El Cristo
Zamora;TRABAZOS;492238;LATEDO;49223000100;2020-01-13;Los Mártires
León;CASTROPODAME;240490;TURIENZO CASTAÑERO;24049000501;2021-01-29;Santo Tirso
Zamora;TRABAZOS;492238;LATEDO;49223000100;2020-07-24;Víspera de Santiago Apóstol
León;CASTROPODAME;240490;VILLAVERDE DE LOS CESTOS;24049000701;2021-11-08;San Martín
Zamora;TRABAZOS;492238;SAN MARTÍN DEL PEDROSO;49223000300;2020-05-08;Víspera de San Gregorio
León;CASTROPODAME;240490;VILLAVERDE DE LOS CESTOS;24049000701;2021-09-13;El Cristo
Zamora;TRABAZOS;492238;SAN MARTÍN DEL PEDROSO;49223000300;2020-11-11;San Martín
León;CEBRONES DEL RÍO;240530;SAN JUAN DE TORRES;24053000201;2021-06-24;San Juan
Zamora;TRABAZOS;492238;VILLARINO TRAS LA SIERRA;49223000500;2020-08-07;Víspera de San Ciriaco
León;CEBRONES DEL RÍO;240530;SAN MARTIN DE TORRES;24053000300;2021-05-15;San Isidro
Zamora;TREFACIO;492243;;;2020-07-16;Fiesta Local
León;CHOZAS DE ABAJO;240650;;;2021-06-24;San Juan
Zamora;UÑA DE QUINTANA;492256;;;2020-08-07;Santos Justo y Pastor
León;CIMANES DE LA VEGA;240540;;;2021-05-10;La Virgen de la Vega
Zamora;UÑA DE QUINTANA;492256;;;2020-10-05;Nuestra Señora del Rosario
León;CIMANES DE LA VEGA;240540;;;2021-09-08;Nuestra Señora
Zamora;VADILLO DE LA GUAREÑA;492269;;;2020-05-15;San Isidro
León;CIMANES DE LA VEGA;240540;LORDEMANOS;24054000301;2021-09-08;Nuestra Señora
Zamora;VALCABADO;492275;;;2020-06-01;La Hiniesta
León;CIMANES DEL TEJAR;240550;SECAREJO;24055000401;2021-08-30;San Juan Degollado
Zamora;VALLESA DE LA GUAREÑA;492308;OLMO DE LA GUAREÑA;49230000100;2020-06-05;Fiesta Patronal
León;CISTIERNA;240560;;;2021-09-08;
Zamora;VEGA DE TERA;492315;VEGA DE TERA;49231000000;2020-01-17;Fiesta Local
León;CONGOSTO;240570;;;2021-01-07;San Julián
Zamora;VEGA DE TERA;492315;CALZADA DE TERA;49231000100;2020-08-07;Fiesta Local
León;CONGOSTO;240570;ALMÁZCARA;24057000101;2021-05-03;Santa Cruz
Zamora;VEGA DE TERA;492315;JUNQUERA DE TERA;49231000200;2020-01-20;Fiesta Local
León;CONGOSTO;240570;COBRANA;24057000201;2021-07-26;La Magdalena
Zamora;VEGA DE TERA;492315;MILLA DE TERA;49231000300;2020-01-28;Fiesta Local
León;CORBILLOS DE LOS OTEROS;240580;;;2021-02-03;
Zamora;VENIALBO;492341;;;2020-08-17;San Roquito
León;CORULLÓN;240590;;;2021-06-29;San Pedro
Zamora;VILLABRÁZARO;492389;VILLABRÁZARO;49238000000;2020-08-31;La Magdalena
León;CRÉMENES;240600;;;2021-01-07;San Julián
Zamora;VILLADEPERA;492406;;;2020-10-02;Ofertorio Virgen del Rosario
León;CUADROS;240610;CABANILLAS;24061000101;2021-05-03;La Cruz
Zamora;VILLAFÁFILA;492428;;;2020-05-15;San Isidro Labrador
León;CUADROS;240610;CABANILLAS;24061000101;2021-10-05;San Froilán
Zamora;VILLAFERRUEÑA;492434;;;2020-08-28;Fiesta Local
León;CUADROS;240610;VALSEMANA;24061000701;2021-06-14;San Antonio
Zamora;VILLALCAMPO;492471;VILLALCAMPO;49247000000;2020-09-11;Virgen de la Encarnación
León;CUADROS;240610;VALSEMANA;24061000701;2021-10-05;San Froilán
Zamora;VILLALCAMPO;492471;CARBAJOSA;24175000200;2020-08-27;La Magdalena
León;FOLGOSO DE LA RIBERA;240710;;;2021-06-25;San Juan
Zamora;VILLALCAMPO;492471;CARBAJOSA;24175000200;2020-08-28;La Magdalena
León;FOLGOSO DE LA RIBERA;240710;;;2021-08-20;Jesusín
Zamora;VILLALONSO;492490;;;2020-05-04;Cristo de la Veracruz
León;FOLGOSO DE LA RIBERA;240710;VALLE (EL);24071000601;2021-12-21;Santo Tomás
Zamora;VILLAMAYOR DE CAMPOS;492525;;;2020-03-02;El Ángel
León;FOLGOSO DE LA RIBERA;240710;ROZUELO;24071000401;2021-09-08;Virgen de la Encina
Zamora;VILLANUEVA DE AZOAGUE;492578;CASTROPEPE;49257000100;2020-06-19;El Toro
León;FOLGOSO DE LA RIBERA;240710;VILLAVICIOSA DE SAN MIGUEL;24071000701;2021-08-09;
Zamora;VILLANUEVA DE LAS PERAS;492597;;;2020-05-15;San Isidro
León;GARRAFE DE TORÍO;240760;;;2021-06-24;San Juan
Zamora;VILLANUEVA DEL CAMPO;492601;;;2020-09-14;Cristo de la Vera Cruz
León;GORDALIZA DEL PINO;240770;;;2021-05-15;San Isidro
Zamora;VILLAR DE FALLAVES;492639;;;2020-01-22;San Vicente
León;GRADEFES;240790;;;2021-09-08;
Zamora;VILLAR DEL BUEY;492644;PINILLA DE FERMOSELLE;49264000600;2020-05-07;San Miguel
León;GRADEFES;240790;CAÑIZAL DE RUEDA;24079000101;2021-02-03;
Zamora;VILLAR DEL BUEY;492644;PINILLA DE FERMOSELLE;49264000600;2020-05-08;San Miguel
León;GRADEFES;240790;CARBAJAL DE RUEDA;24079000201;2021-02-03;
Zamora;VILLARDECIERVOS;492623;VILLARDECIERVOS;49262000000;2020-01-17;San Antonio
León;GRADEFES;240790;GARFÍN;24079000501;2021-09-14;
Zamora;VILLARDECIERVOS;492623;VILLARDECIERVOS;49262000000;2020-06-11;Corpus Christi
León;GRADEFES;240790;MELLANZOS;24079000701;2021-02-03;
Zamora;VILLÁRDIGA;492660;;;2020-05-15;San Isidro
León;GRADEFES;240790;NAVA DE LOS CABALLEROS;24079000801;2021-02-03;
Zamora;VILLARDONDIEGO;492676;;;2020-08-10;Virgen de Gracia
León;GRADEFES;240790;VALDEALCÓN;24079001301;2021-02-03;
Zamora;VILLARRÍN DE CAMPOS;492682;;;2020-05-08;Romería de Pajares
León;GRADEFES;240790;VILLANÓFAR;24079001701;2021-07-26;
Zamora;VILLARRÍN DE CAMPOS;492682;;;2020-09-28;Cristo de los Afligidos
León;HOSPITAL DE ÓRBIGO;240820;;;2021-06-24;San Juan
Zamora;VILLASECO DEL PAN;492695;;;2020-09-11;Fiesta Local
León;IGÜEÑA;240830;COLINAS DEL CAMPO DE MARTIN MORO;24083000200;2021-02-05;
Zamora;VILLAVEZA DE VALVERDE;492721;;;2020-08-21;El Salvador
León;IGÜEÑA;240830;POBLADURA DE LAS REGUERAS;24083000601;2021-05-24;
Ávila;ADRADA (LA);50028;;;2021-02-03;
León;IGÜEÑA;240830;RODRIGATOS DE LAS REGUERAS;24083000801;2021-01-18;
Ávila;ALBORNOS;50052;;;2021-09-29;
León;IGÜEÑA;240830;TREMOR DE ARRIBA;24083000901;2021-06-25;
Ávila;ALDEANUEVA DE SANTA CRUZ;50071;;;2021-09-14;
León;IZAGRE;240840;VALDEMORILLA;24084000301;2021-02-01;Santa Brígida
Ávila;ALDEASECA;50087;;;2021-09-29;
León;IZAGRE;240840;VALDEMORILLA;24084000301;2021-11-11;San Martín
Ávila;ALDEHUELA (LA);50104;;;2021-09-08;
León;JOARILLA DE LAS MATAS;240860;;;2021-09-13;Los Pastores
Ávila;AMAVIDA;50126;;;2021-02-04;San Blas
León;JOARILLA DE LAS MATAS;240860;;;2021-12-21;Santo Tomás
Ávila;ARENAS DE SAN PEDRO;50147;;;2021-09-08;Virgen del Pilar
León;JOARILLA DE LAS MATAS;240860;SAN MIGUEL DE MONTAÑAN;24086000200;2021-05-07;San Miguel
Ávila;AREVALILLO;50150;;;2021-08-26;San Cristóbal
León;JOARILLA DE LAS MATAS;240860;VALDESPINO DE VACA;24086000301;2021-05-14;San Isidro
Ávila;ARÉVALO;50163;;;2021-02-09;Ntra. Sra. Virgen de las Angustias
León;JOARILLA DE LAS MATAS;240860;VALDESPINO DE VACA;24086000301;2021-11-18;Virgen de Gracia
Ávila;AVELLANEDA;50185;;;2021-09-23;
León;ERCINA (LA);240680;;;2021-08-13;Ntra. Sra. de la Asunción
Ávila;BECEDAS;50245;;;2021-08-30;
León;LAGUNA DALGA;240870;;;2021-02-03;San Blas
Ávila;BECEDILLAS;50258;;;2021-05-03;
León;LAGUNA DALGA;240870;SAN PEDRO DE LAS DUEÑAS;24087000201;2021-05-15;San Isidro
Ávila;BECEDILLAS;50258;;;2021-12-04;
León;LAGUNA DE NEGRILLOS;240880;;;2021-06-24;
Ávila;BERCIAL DE ZAPARDIEL;50261;;;2021-02-04;
León;MANSILLA DE LAS MULAS;240940;;;2021-11-11;Feria de San Martín
Ávila;BERNUY-ZAPARDIEL;50296;;;2021-07-17;San Martín
León;MATADEÓN DE LOS OTEROS;240970;SANTA MARIA DE LOS OTEROS;24097000400;2021-01-20;Los Mártires
Ávila;BLASCOMILLÁN;50338;;;2021-11-12;
León;MATADEÓN DE LOS OTEROS;240970;SANTA MARIA DE LOS OTEROS;24097000400;2021-01-21;Los Mártires
Ávila;BLASCOSANCHO;50356;;;2021-05-20;
León;MATADEÓN DE LOS OTEROS;240970;SAN PEDRO DE LOS OTEROS;24097000301;2021-06-28;San Pedro
Ávila;BONILLA DE LA SIERRA;50381;;;2021-05-15;
León;MATALLANA DE TORÍO;240980;BARRIO SAN LORENZO;0;2021-08-10;San Lorenzo
Ávila;BONILLA DE LA SIERRA;50381;;;2021-11-11;
León;MATALLANA DE TORÍO;240980;VALCUEVA (LA);24098000801;2021-12-04;Santa Bárbara
Ávila;BRABOS;50394;HORCAJUELO;5039000201;2021-08-10;
León;MATALLANA DE TORÍO;240980;ORZONAGA;24098000301;2021-06-05;El Corpus
Ávila;BULARROS;50408;;;2021-08-24;San Bartolomé
León;MATALLANA DE TORÍO;240980;ORZONAGA;24098000301;2021-12-04;Santa Bárbara
Ávila;CARRERA (LA);50512;;;2021-07-26;Santa Ana
León;MATALLANA DE TORÍO;240980;PALAZUELO;0;2021-11-11;San Martín
Ávila;CASAS DEL PUERTO;50527;;;2021-07-25;Santiago Apóstol
León;MATALLANA DE TORÍO;240980;ROBLEDO DE FENAR;24098000501;2021-05-03;San Torcuato
Ávila;CASAVIEJA;50548;;;2021-08-24;San Bartolomé
León;MATALLANA DE TORÍO;240980;ROBLEDO DE FENAR;24098000501;2021-12-04;Santa Bárbara
Ávila;CASILLAS;50551;;;2021-01-20;San Sebastián
León;MATANZA;240990;;;2021-10-04;La Cañamona
Ávila;CASTELLANOS DE ZAPARDIEL;50564;;;2021-07-16;Ntra. Sra. Del Carmen
León;MATANZA;240990;VALDESPINO CERÓN;24099000201;2021-08-06;San Salvador
Ávila;CASTELLANOS DE ZAPARDIEL;50564;;;2021-09-08;Ntra. Sra. Del Castillo
León;MATANZA;240990;ZALAMILLAS;24099000301;2021-10-11;Virgen del Rosario
Ávila;CEBREROS;50570;;;2021-08-17;
León;MOLINASECA;241000;;;2021-09-08;Patrona de El Bierzo
Ávila;CEPEDA LA MORA;50586;;;2021-08-13;San Roque
León;MURIAS DE PAREDES;241010;;;2021-06-24;San Juan
Ávila;CHAMARTÍN;50678;;;2021-04-26;
León;PAJARES DE LOS OTEROS;241070;FUENTES DE LOS OTEROS;24107000101;2021-05-18;El Sacramento
Ávila;CHAMARTÍN;50678;;;2021-10-04;
León;PAJARES DE LOS OTEROS;241070;FUENTES DE LOS OTEROS;24107000101;2021-05-15;San Isidro
Ávila;CISLA;50603;;;2021-02-03;
León;PAJARES DE LOS OTEROS;241070;MORILLA DE LOS OTEROS;24107000201;2021-06-26;San Pelayo
Ávila;COLLADO DE CONTRERAS;50625;;;2021-09-03;
León;PAJARES DE LOS OTEROS;241070;MORILLA DE LOS OTEROS;24107000201;2021-05-15;San Isidro
Ávila;DIEGO DEL CARPIO;59035;;;2021-06-24;San Juan
León;PAJARES DE LOS OTEROS;241070;QUINTANILLA DE LOS OTEROS;24107000501;2021-06-29;San Pedro
Ávila;DONJIMENO;50697;;;2021-01-23;San Ildefonso
León;PAJARES DE LOS OTEROS;241070;VALDESAZ DE LOS OTEROS;24107000601;2021-05-15;San Isidro
Ávila;DONVIDAS;50701;;;2021-06-14;San Antonio
León;PALACIOS DEL SIL;241090;;;2021-05-17;Ntra. Señora de Fátima
Ávila;DONVIDAS;50701;;;2021-07-27;San Cristóbal
León;PÁRAMO DEL SIL;241100;;;2021-08-05;
Ávila;ESPINOSA DE LOS CABALLEROS;50723;;;2021-12-04;Santa Bárbara
León;PÁRAMO DEL SIL;241100;;;2021-08-06;
Ávila;FRESNEDILLA;50757;;;2021-06-14;San Antonio
León;POLA DE GORDÓN (LA);241140;;;2021-09-14;Stmo. Cristo
Ávila;FRESNEDILLA;50757;;;2021-10-04;Ntra. Sra. Virgen del Rosario
León;POLA DE GORDÓN (LA);241140;BARRIOS DE GORDÓN (LOS);24114000101;2021-07-16;Virgen del Carmen
Ávila;FUENTE EL SAUZ;5077000000;;;2021-06-14;San Antonio
León;POLA DE GORDÓN (LA);241140;BUIZA;24114000301;2021-08-16;Asunción de Ntra. Señora
Ávila;FUENTE EL SAUZ;5077000000;;;2021-08-17;Ntra. Sra. De la Asunción
León;POLA DE GORDÓN (LA);241140;CABORNERA;24114000401;2021-05-14;San Isidro
Ávila;FUENTES DE AÑO;50782;;;2021-07-30;Ntra. Sra. Virgen de la Asunción
León;POLA DE GORDÓN (LA);241140;CIÑERA;24114000501;2021-09-29;San Miguel
Ávila;GARGANTA DEL VILLAR;50816;;;2021-05-04;La Veracruz
León;POLA DE GORDÓN (LA);241140;GERAS;24114000701;2021-06-03;Corpus
Ávila;GARGANTA DEL VILLAR;50816;;;2021-08-17;Ntra. Sra. De la Asunción
León;POLA DE GORDÓN (LA);241140;HUERGAS DE GORDÓN;24114000801;2021-09-06;Buen Suceso
Ávila;GOTARRENDURA;50874;;;2021-08-05;
León;POLA DE GORDÓN (LA);241140;LLOMBERA;24114000901;2021-06-25;San Pedro
Ávila;GUISANDO;50893;;;2021-06-29;
León;POLA DE GORDÓN (LA);241140;NOCEDO DE GORDÓN;24114001001;2021-08-16;
Ávila;GUTIERRE-MUÑOZ;50907;;;2021-11-08;Beato Félix Maroto
León;POLA DE GORDÓN (LA);241140;PEREDILLA;24114001201;2021-09-06;Buen Suceso
Ávila;HERNANSANCHO;50929;;;2021-09-27;
León;POLA DE GORDÓN (LA);241140;SANTA LUCÍA;24114001401;2021-12-13;Santa Lucía
Ávila;HERRADÓN DE PINARES;50935;;;2021-10-04;Ntra. Sra. Del Rosario
León;POLA DE GORDÓN (LA);241140;VILLASIMPLIZ;24114001701;2021-11-11;San Martín
Ávila;HERREROS DE SUSO;50940;;;2021-01-25;San Pablo
León;PONFERRADA;241150;;;2021-09-09;Ntra. Sra. de la Encina
Ávila;HERREROS DE SUSO;50940;;;2021-12-27;San Juan Evangelista
León;POZUELO DEL PÁRAMO;241170;ALTOBAR DE LA ENCOMIENDA;24117000101;2021-06-11;Octava del Corpus
Ávila;HIGUERA DE LAS DUEÑAS;50953;;;2021-05-14;San Isidro
León;POZUELO DEL PÁRAMO;241170;SALUDES DE CASTROPONCE;24117000301;2021-06-07;La Trinidad
Ávila;HORCAJADA (LA);50972;;;2021-09-30;
León;POZUELO DEL PÁRAMO;241170;SALUDES DE CASTROPONCE;24117000301;2021-08-06;Salvador
Ávila;HORCAJO DE LAS TORRES;50991;;;2021-01-11;San Julián
León;PUEBLA DE LILLO;241210;;;2021-08-05;Las Nieves
Ávila;HOYO DE PINARES (EL);51027;;;2021-09-29;
León;PUEBLA DE LILLO;241210;REDIPOLLOS;24121000401;2021-08-24;San Bartolomé
Ávila;HOYORREDONDO;51033;;;2021-08-16;Ntra. Sra. De la Asunción
León;PUEBLA DE LILLO;241210;SOLLE;24121000701;2021-08-17;San Roque
Ávila;HOYOS DEL COLLADO;51048;;;2021-06-24;San Juan
León;PUEBLA DE LILLO;241210;SOLLE;24121000701;2021-05-14;San Isidro Labrador
Ávila;HOYOS DEL ESPINO;51051;;;2021-09-08;Ntra. Sra. Del Espino
León;PUEBLA DE LILLO;241210;SAN CIBRIÁN;24121000501;2021-09-17;San Cipriano
Ávila;HURTUMPASCUAL;51070;;;2021-06-24;
León;PUEBLA DE LILLO;241210;SAN CIBRIÁN;24121000501;2021-05-14;San Isidro Labrador
Ávila;JUNCIANA;51086;;;2021-05-13;Virgen de Fátima
León;PUENTE DE DOMINGO FLÓREZ;241220;CASTROQUILAME;24122000101;2021-08-05;La Magdalena
Ávila;LANGA;51099;;;2021-02-02;Las Candelas
León;PUENTE DE DOMINGO FLÓREZ;241220;ROBLEDO DE SOBRECASTRO;24122000301;2021-12-09;Santa Leocadia
Ávila;LANZAHÍTA;51103;;;2021-02-03;San Blas
León;PUENTE DE DOMINGO FLÓREZ;241220;SAN PEDRO DE TRONES;24122000501;2021-06-30;San Pedro
Ávila;LOSAR DEL BARCO (EL);51125;;;2021-09-08;Fiesta de la Concepción
León;PUENTE DE DOMINGO FLÓREZ;241220;VEGA DE YERES;24122000601;2021-08-24;San Bartolo
Ávila;LLANOS DE TORMES (LOS);51131;;;2021-09-09;Ntra. Sra. De la Asunción
León;QUINTANA DEL CASTILLO;241230;;;2021-05-15;
Ávila;MADRIGAL DE LAS ALTAS TORRES;51146;;;2021-09-14;Santísimo Cristo de las Injurias
León;QUINTANA DEL MARCO;241240;;;2021-06-29;San Pedro
Ávila;MALPARTIDA DE CORNEJA;51162;;;2021-05-15;San Isidro
León;QUINTANA DEL MARCO;241240;;;2021-07-19;Santa Marina
Ávila;MAMBLAS;51178;;;2021-05-24;
León;QUINTANA Y CONGOSTO;241250;;;2021-07-02;San Pedro
Ávila;MANCERA DE ARRIBA;51184;;;2021-08-07;
León;QUINTANA Y CONGOSTO;241250;TABUYUELO DE JAMUZ;24125000501;2021-01-22;San Vicente
Ávila;MANJABÁLAGO Y ORTIGOSA DE RIOALMAR;51197;;;2021-09-24;
León;QUINTANA Y CONGOSTO;241250;TORNEROS DE JAMUZ;24125000601;2021-05-14;San Isidro
Ávila;MARLÍN;51201;;;2021-08-16;
León;REYERO;241290;;;2021-08-17;
Ávila;MARTIHERRERO;51218;;;2021-07-01;Virgen de la Asunción
León;REYERO;241290;VIEGO;24129000401;2021-08-02;
Ávila;MARTIHERRERO;51218;;;2021-07-02;Virgen de la Asunción
León;REYERO;241290;PRIMAJAS;24129000201;2021-08-10;
Ávila;MESEGAR DE CORNEJA;51260;;;2021-07-26;
León;RIAÑO;241300;;;2021-08-23;Virgen de Quintanilla
